1,13076.868116,1595.914651,1236.631324,238.827808,14265.749453,1620.899197,10422.125387,1748.074019
2,22852.643889,2014.905411,1350.474311,264.146750,14204.576957,1634.380848,10503.043581,1787.429726
3,30803.054510,2211.523973,1498.257658,266.514275,15465.824348,8807.892526,10677.160405,1764.242632
4,40004.324947,2904.213678,1655.520052,277.525628,14286.677843,1557.881837,10834.053884,1789.400878
5,49444.196012,10305.756804,1795.259893,305.618019,14451.349930,1589.049429,11010.598621,1792.599042
6,56057.196824,7832.282932,1947.517848,317.348539,14893.634719,2639.547229,11492.690959,1793.412075
7,57502.786999,10080.140200,1955.776912,334.854513,14490.795011,1903.639971,11323.846890,1782.717468
8,60523.186902,13227.371436,2033.584509,367.102523,14377.281467,1908.775509,11363.290829,1801.107725
9,62216.405521,15779.082188,2055.918483,393.903915,14469.672829,2120.878362,11432.115850,1818.171418
10,62939.178600,17038.500125,2076.014451,406.460073,14423.732213,2225.188319,11456.828776,1811.904518
11,63783.100129,17995.304316,2069.991785,420.421608,14612.873732,2312.817701,11451.461146,1828.092707
12,63473.225951,18305.260401,2073.684557,419.521819,14513.237162,2329.623539,11476.653382,1801.382822
13,63585.259989,18702.360659,2070.479160,427.181823,14532.023130,2366.959068,11546.844731,1826.128674
14,63732.441487,18873.630850,2068.091001,427.416992,14534.379769,2365.506193,11461.634269,1806.530159
15,64191.816348,19120.539701,2076.590070,440.504476,14951.672541,2414.625999,11956.212256,1930.563395
16,65015.838964,19298.549457,2107.369543,454.097356,15103.518589,2438.659903,11676.722381,1923.436671
17,63902.907732,19147.136668,2071.861710,431.179038,14468.690870,2367.833644,11415.368670,1805.316332
18,64060.480317,19215.267724,2062.761127,435.321328,14527.568626,2398.522138,11450.736946,1828.602470
19,63661.264873,19082.278407,2078.604288,425.829864,14588.483657,2359.075782,11549.262335,1820.714172
20,64156.221295,19226.202035,2077.736384,427.841651,14500.273868,2360.789975,11466.794550,1806.554563
21,63620.664956,19063.044184,2078.912577,424.842377,14556.516204,2363.152666,11601.189978,1827.519111
22,64864.946740,19450.648089,2102.284201,433.267996,14693.950241,2365.918922,11567.134428,1801.457339
23,65494.470827,19567.192428,2064.802110,423.673561,15339.665927,2371.930199,11774.022913,1841.994579
